8942,9717206
7796,9717245
6916,9717276
6228,9717308
5557,9717333
4664,9717365
3927,9717387
3033,9717406
2288,9717425
1565,9717442
212,9717478
16020,9717504
15413,9717529
14959,9717552
14224,9717582
13162,9717619
11977,9717654
10854,9717679
9630,9717713
8752,9717740
7815,9717774
7099,9717800
6422,9717827
5903,9717850
5232,9717877
4463,9717903
3706,9717929
2556,9717953
1616,9717973
798,9717995
128,9718017
15968,9718041
15505,9718063
15064,9718087
14492,9718110
13975,9718132
13382,9718157
12494,9718181
11673,9718204
10815,9718227
10205,9718240
10011,9718248
9827,9718256
9466,9718264
9128,9718273
8961,9718282
8639,9718290
8485,9718297
8328,9718305
8028,9718312
7880,9718319
7732,9718327
7445,9718335
7308,9718342
7036,9718349
6902,9718358
6636,9718368
6508,9718375
6253,9718383
6126,9718392
5873,9718400
5747,9718408
5358,9718421
5227,9718429
4948,9718438
4804,9718446
4496,9718453
4326,9718460
4147,9718467
3962,9718474
3569,9718483
3126,9718491
2900,9718499
2667,9718506
2201,9718515
1966,9718523
1524,9718531
1309,9718540
914,9718547
732,9718555
400,9718563
243,9718570
96,9718577
16205,9718585
16077,9718594
15837,9718602
15722,9718610
15503,9718618
15391,9718625
15284,9718632
15073,9718639
14967,9718648
14745,9718656
14633,9718665
14400,9718672
14279,9718679
14157,9718686
13895,9718695
13758,9718702
13465,9718710
13309,9718719
12984,9718727
12810,9718735
12437,9718743
12245,9718750
12042,9718757
11627,9718764
11418,9718772
11205,9718779
10785,9718786
10581,9718794
10183,9718802
9992,9718809
9812,9718817
9459,9718828
9128,9718837
8963,9718845
8656,9718853
8506,9718860
8209,9718868
8068,9718875
7929,9718883
7648,9718890
7514,9718899
7250,9718907
7118,9718915
6861,9718923
6733,9718931
6483,9718940
6362,9718947
6117,9718956
5994,9718963
5875,9718970
5506,9718982
5375,9718990
5245,9718997
4979,9719005
4836,9719012
4540,9719020
4381,9719028
4214,9719036
3851,9719045
3657,9719052
3249,9719060
3035,9719067
2586,9719075
2360,9719083
1921,9719091
1705,9719098
1493,9719107
1100,9719114
914,9719122
575,9719131
416,9719138
121,9719145
16367,9719153
16236,9719161
15994,9719169
15878,9719176
15654,9719184
15547,9719192
15442,9719199
15238,9719207
15032,9719216
14929,9719223
14825,9719232
14605,9719241
14379,9719251
14261,9719259
14018,9719267
13758,9719277
13618,9719287
13326,9719297
13016,9719306
12682,9719314
12322,9719325
12130,9719334
11740,9719341
11539,9719349
11135,9719360
10936,9719368
10350,9719380
10165,9719388
9810,9719397
9639,9719405
9310,9719415
8996,9719425
8844,9719432
8543,9719440
8400,9719448
8119,9719458
7845,9719472
7320,9719491
6941,9719505
6820,9719515
6457,9719529
6222,9719540
5990,9719554
5757,9719561
5640,9719568
5399,9719576
5150,9719589
5020,9719597
4602,9719612
4292,9719624
3765,9719637
3570,9719645
3369,9719652
2950,9719660
2513,9719669
2294,9719676
2074,9719683
1652,9719690
1450,9719698
1261,9719705
910,9719712
739,9719720
576,9719728
275,9719735
139,9719744
16264,9719751
16141,9719757
16025,9719765
15799,9719774
15692,9719782
15486,9719790
15382,9719797
15182,9719805
15085,9719813
14883,9719821
14781,9719828
14678,9719835
14465,9719844
14355,9719853
14127,9719864
13754,9719876
13485,9719888
13199,9719901
12887,9719912
12557,9719921
12379,9719929
12006,9719936
11822,9719944
11632,9719951
11236,9719959
11044,9719967
10658,9719974
10469,9719983
10109,9719990
9937,9719999
9605,9720007
9449,9720014
9295,9720021
8991,9720029
8847,9720036
8568,9720044
8429,9720052
8291,9720060
8025,9720067
7763,9720077
7631,9720084
7507,9720092
7260,9720099
7137,9720107
7019,9720114
6782,9720121
6668,9720129
6550,9720136
6321,9720143
6209,9720150
6094,9720158
5758,9720172
5644,9720179
5412,9720188
5295,9720195
5051,9720204
4922,9720212
4653,9720219
4511,9720228
4360,9720235
4042,9720243
3869,9720251
3509,9720258
3314,9720266
2920,9720274
2714,9720281
2502,9720288
2087,9720296
1885,9720303
1688,9720311
1314,9720319
1132,9720326
802,9720334
642,9720342
491,9720349
208,9720357
75,9720365
16216,9720373
16098,9720380
15984,9720387
15772,9720395
15669,9720403
15471,9720410
15375,9720420
15182,9720428
15085,9720436
14893,9720443
14797,9720452
14595,9720460
14491,9720469
14280,9720478
14172,9720485
13943,9720492
13824,9720499
13701,9720507
13440,9720516
13302,9720523
13016,9720530
12863,9720538
12709,9720545
12376,9720553
12205,9720560
11848,9720568
11665,9720577
11289,9720584
11099,9720592
10914,9720600
10549,9720607
10373,9720615
10027,9720624
9863,9720631
9545,9720639
9391,9720647
9246,9720655
8958,9720662
8820,9720670
8552,9720678
8419,9720686
8165,9720693
8039,9720702
7790,9720710
7669,9720718
7549,9720725
7312,9720733
7192,9720742
6962,9720750
6847,9720758
6622,9720765
6512,9720772
6400,9720780
6184,9720787
6076,9720794
5967,9720802
5746,9720811
5523,9720819
5410,9720826
5179,9720838
4933,9720850
4678,9720858
4541,9720865
4251,9720878
3938,9720886
3767,9720894
3419,9720902
3231,9720909
2835,9720922
2453,9720931
2055,9720941
1675,9720950
1492,9720959
1141,9720967
972,9720974
670,9720985
384,9720995
122,9721004
3,9721012
16162,9721022
15947,9721031
15843,9721040
15650,9721049
15461,9721058
15369,9721067
15187,9721077
15003,9721087
14911,9721096
14631,9721109
14438,9721120
